0.0070       t2 -0.001435306  0.572629398 -0.000000948
0.0070      t1p -0.001527416  0.999790799 -0.000001450
0.0070      t2p -0.001376258  0.997378035 -0.000000937
0.0070 hexagons -0.001407866  0.999890660 -0.000000340
0.0070    stars -0.001407866  0.716579732 -0.000000340
0.0075       t1 -0.001374771  0.992824874 -0.000000924
0.0075       t2 -0.001374771  0.584214359 -0.000000924
0.0075      t1p -0.001430669  0.999622137 -0.000001354
0.0075      t2p -0.001289570  0.994997737 -0.000639164
0.0075 hexagons -0.001337205  0.999706463 -0.000000356
0.0075    stars -0.001337205  0.709693708 -0.000000356
0.0080       t1 -0.001300955  0.991475303 -0.000000898
0.0080       t2 -0.001300955  0.592662333 -0.000000898
0.0080      t1p -0.001320175  0.999355029 -0.000001230
0.0080      t2p -0.001194592  0.990860626 -0.001017358
0.0080 hexagons -0.001256209  0.999392662 -0.000000369
0.0080    stars -0.001256209  0.702104009 -0.000000369
0.0085       t1 -0.001213482  0.990339291 -0.000000867
0.0085       t2 -0.001213482  0.599122771 -0.000000867
0.0085      t1p -0.001198620  0.998935443 -0.000001093
0.0085      t2p -0.001092397  0.979647636 -0.000433115
0.0085 hexagons -0.001164842  0.998962607 -0.000000377
0.0085    stars -0.001164842  0.694410902 -0.000000377
0.0090       t1 -0.001113225  0.989356080 -0.000000830
0.0090       t2 -0.001113225  0.604295954 -0.000000830
0.0090      t1p -0.001069297  0.998281830 -0.000000953
0.0090      t2p -0.001069297  0.651955090 -0.000000953
0.0090 hexagons -0.001063903  0.998447086 -0.000000379
0.0090    stars -0.001063903  0.687085955 -0.000000379
0.0095       t1 -0.001002043  0.988474230 -0.000000785
0.0095       t2 -0.001002043  0.608710224 -0.000000785
0.0095      t1p -0.000935659  0.997255776 -0.000000819
0.0095      t2p -0.000935659  0.663056996 -0.000000819
0.0095 hexagons -0.000954883  0.997891486 -0.000000374
0.0095    stars -0.000954883  0.680362291 -0.000000374
0.0100       t1 -0.000882933  0.987634659 -0.000000733
0.0100       t2 -0.000882933  0.612738571 -0.000000733
0.0100      t1p -0.000801447  0.995643602 -0.000000695
0.0100      t2p -0.000801447  0.676947082 -0.000000695
0.0100 hexagons -0.000840197  0.997327898 -0.000000363
0.0100    stars -0.000840197  0.674458110 -0.000000363
0.0105       t1 -0.000758140  0.986884643 -0.000000673
0.0105       t2 -0.000758140  0.616243520 -0.000000673
0.0105      t1p -0.000669094  0.992898473 -0.000000582
0.0105      t2p -0.000669093  0.695603433 -0.000000582
0.0105 hexagons -0.000721522  0.996795871 -0.000000346
0.0105    stars -0.000721522  0.669416924 -0.000000346
0.0110       t1 -0.000631432  0.986165538 -0.000000608
0.0110       t2 -0.000631432  0.619522740 -0.000000608
0.0110      t1p -0.000541943  0.987835848 -0.000000481
0.0110      t2p -0.000541942  0.721886197 -0.000000481
0.0110 hexagons -0.000601922  0.996315192 -0.000000324
0.0110    stars -0.000601922  0.665223971 -0.000000324
0.0115       t1 -0.000506457  0.985460190 -0.000000537
0.0115       t2 -0.000506456  0.622711002 -0.000000537
0.0115      t1p -0.000422931  0.976789604 -0.000000390
0.0115      t2p -0.000422931  0.762641534 -0.000000389
0.0115 hexagons -0.000484393  0.995901815 -0.000000298
0.0115    stars -0.000484393  0.661872448 -0.000000298
0.0120       t1 -0.000386948  0.984765246 -0.000000461
0.0120       t2 -0.000386948  0.625816421 -0.000000461
0.0120      t1p -0.000314957  0.942162611 -0.000000301
0.0120      t2p -0.000314957  0.838540881 -0.000000301
0.0120 hexagons -0.000372064  0.995562333 -0.000000268
0.0120    stars -0.000372064  0.659346668 -0.000000268
0.0125       t1 -0.000276684  0.984062037 -0.000000383
0.0125       t2 -0.000276684  0.628868818 -0.000000383
0.0125      t1p -0.000220421  0.868067723 -0.000184840
0.0125      t2p -0.000220418  0.920025220 -0.000000230
0.0125 hexagons -0.000268169  0.995311693 -0.000000234
0.0125    stars -0.000268169  0.657599697 -0.000000234
0.0130       t1 -0.000179464  0.983354004 -0.000000302
0.0130       t2 -0.000179464  0.632023962 -0.000000302
0.0130      t1p -0.000179464  0.009377167 -0.000000302
0.0130      t2p -0.000139696  0.924435901 -0.002941798
0.0130 hexagons -0.000176043  0.995142822 -0.000000196
0.0130    stars -0.000176043  0.656514422 -0.000000196
0.0135       t1 -0.000099126  0.982631456 -0.000000219
0.0135       t2 -0.000099126  0.635206830 -0.000000219
0.0135      t1p -0.000099127  0.012376746 -0.000000219
0.0135      t2p -0.000099126  0.442192818 -0.000000219
0.0135 hexagons -0.000099143  0.995056402 -0.000000154
0.0135    stars -0.000099143  0.656105354 -0.000000154
0.0140       t1 -0.000039629  0.981862322 -0.000000136
0.0140       t2 -0.000039629  0.638563028 -0.000000136
0.0140      t1p -0.000039628  0.016799687 -0.000000136
0.0140      t2p -0.000039629  0.445183287 -0.000000136
0.0140 hexagons -0.000041154  0.995035909 -0.000000106
0.0140    stars -0.000041155  0.656276845 -0.000000106
0.0145       t1 -0.000005397  0.981000451 -0.000000051
0.0145       t2 -0.000005397  0.642029401 -0.000000051
0.0145      t1p -0.000005398  0.031390294 -0.000000051
0.0145      t2p -0.000002919  0.960312264 -0.001444670
0.0145 hexagons -0.000006397  0.995036029 -0.000000048
0.0145    stars -0.000006396  0.656950556 -0.000000048
0.0150       t1 -0.000000018 -0.038886796 -0.000000000
0.0150       t2 -0.000000018 -0.041920785 -0.000000000
0.0150      t1p -0.000000018 -0.073556217 -0.000000000
0.0150      t2p -0.000000018 -0.179022717 -0.000000000
0.0150 hexagons -0.000000018 -0.024371245 -0.000000000
0.0150    stars -0.000000018  0.021311026 -0.000000000
0.0155       t1 -0.000000013 -0.048350571 -0.000000000
0.0155       t2 -0.000000013  0.011589791 -0.000000000
0.0155      t1p -0.000000013 -0.008903826 -0.000000000
0.0155      t2p -0.000000013  0.003685023 -0.000000000
0.0155 hexagons -0.000000013 -0.031155655 -0.000000000
0.0155    stars -0.000000013  0.052223661 -0.000000000
0.0160       t1 -0.000000009 -0.018399793 -0.000000000
0.0160       t2 -0.000000009 -0.127008122 -0.000000000
0.0160      t1p -0.000000009  0.073747282 -0.000000000
0.0160      t2p -0.000000009 -0.012370282 -0.000000000
0.0160 hexagons -0.000000009  0.074649124 -0.000000000
0.0160    stars -0.000000009  0.071353093 -0.000000000
0.0165       t1 -0.000000006 -0.124308582 -0.000000000
0.0165       t2 -0.000000006 -0.128728570 -0.000000000
0.0165      t1p -0.000000006  0.141615301 -0.000000000
0.0165      t2p -0.000000006  0.018664912 -0.000000000
0.0165 hexagons -0.000000006  0.103377503 -0.000000000
0.0165    stars -0.000000006 -0.114842826 -0.000000000
0.0170       t1 -0.000000004 -0.070474471 -0.000000000
0.0170       t2 -0.000000004 -0.076189057 -0.000000000
0.0170      t1p -0.000000004  0.124958271 -0.000000000
0.0170      t2p -0.000000004  0.039965350 -0.000000000
0.0170 hexagons -0.000000004 -0.114940256 -0.000000000
0.0170    stars -0.000000004 -0.078653396 -0.000000000
0.0175       t1 -0.000000002 -0.169892255 -0.000000000
0.0175       t2 -0.000000002 -0.059406570 -0.000000000
0.0175      t1p -0.000000002  0.164709770 -0.000000000
0.0175      t2p -0.000000002  0.059067041 -0.000000000
0.0175 hexagons -0.000000002 -0.285473249 -0.000000000
0.0175    stars -0.000000002 -0.091887175 -0.000000000
0.0180       t1 -0.000000001 -0.153927785 -0.000000000
0.0180       t2 -0.000000001 -0.091562901 -0.000000000
0.0180      t1p -0.000000001  0.177659922 -0.000000000
0.0180      t2p -0.000000001  0.077683319 -0.000000000
0.0180 hexagons -0.000000001 -0.129132267 -0.000000000
0.0180    stars -0.000000001 -0.094440437 -0.000000000
0.0185       t1 -0.000000000 -0.136042915 -0.000000000
0.0185       t2 -0.000000000 -0.102081612 -0.000000000
0.0185      t1p -0.000000000  0.187295510 -0.000000000
0.0185      t2p -0.000000000  0.123631806 -0.000000000
0.0185 hexagons -0.000000000 -0.098662932 -0.000000000
0.0185    stars -0.000000000 -0.073924680 -0.000000000
0.0190       t1 -0.000000000 -0.593770485 -0.000000000
0.0190       t2 -0.000000000 -0.169871580 -0.000000000
0.0190      t1p -0.000000000  0.272709660 -0.000000000
0.0190      t2p -0.000000000  0.089578184 -0.000000000
0.0190 hexagons -0.000000000  0.159381499 -0.000000000
0.0190    stars -0.000000000 -0.110693581 -0.000000000
0.0195       t1 -0.000000000 -0.805749836 -0.000000000
0.0195       t2 -0.000000000 -0.330846377 -0.000000000
0.0195      t1p -0.000000000  0.443141063 -0.000000000
0.0195      t2p -0.000000000  0.247019872 -0.000000000
0.0195 hexagons  0.000000000 -0.748909964 -0.000000000
0.0195    stars -0.000000000  0.178833208 -0.000000000
0.0200       t1  0.000000000 -0.727160252 -0.000000000
0.0200       t2  0.000000000 -0.566617479 -0.000000000
0.0200      t1p  0.000000000  0.250302783 -0.000000000
0.0200      t2p  0.000000000 -0.334012028 -0.000000000
0.0200 hexagons  0.000000000 -0.826677544 -0.000000000
0.0200    stars  0.000000000  0.613078836 -0.000000000
